Y;X
72.37467201;-107.2614404
21.67135124;51.81042732
72.05498406;51.93967809
57.76833315;-107.1329884
19.40802548;78.0905664
-21.56376057;28.00960542
16.08117751;75.68600004
-84.86615211;-25.95269049
37.4758077;84.14397462
-88.68070945;105.3446053
24.6105149;-3.281478842
10.53993252;105.0280421
20.04390164;-76.90397024
-8.674012978;29.72350918
-28.14264444;115.1886433
24.06529183;84.38912979
61.64102101;78.85876921
-81.23101722;-107.8438661
53.76814836;81.33749312
28.71218295;83.60201725
23.24378309;79.59528681
39.24486717;99.9654196
-37.0594541;-64.75303188
-16.94578437;21.1385209
18.72179159;30.39090928
64.44554331;34.8983049
48.31474273;-57.65659424
69.99239634;111.1094272
-23.74071964;124.9810788
-84.9244774;-140.0624051
74.74920524;-86.84586752
38.48696001;64.64039697
53.56172478;-77.03060589
52.73685134;72.37458489
34.93034089;76.35656283
-8.090701304;17.98484347
-78.90486778;51.3293919
-80.42285962;155.0236132
-75.92389495;14.10996063
53.48814281;159.895827
-88.49832383;115.6503377
-17.37398145;-62.2803846
-71.53088776;126.7792967
82.47713955;-42.31700455
67.59661187;139.8384871
55.68454386;128.1224335
-19.31347472;-69.56053498
40.82057992;-109.1002539
27.13615037;38.7318961
58.33888442;123.7576948
-88.62954212;-132.3998295
4.305794559;45.84895554
67.83741422;169.2577958
-81.4284687;114.9851015
-73.51698198;99.80935236
-81.19013537;-1.001125205
22.57615215;58.8339663
-89.29190689;58.51635654
-70.92320694;160.0504963
28.95222484;109.3663236
80.53418177;-36.16562211
19.71342907;1.234698049
57.12770383;48.52479738
61.73941784;-105.9754158
-4.389854198;-42.71219988
-73.00966768;83.47058274
51.45177984;125.8980071
55.52033091;-86.84652129
-86.26889665;-126.0040964
26.14784209;88.43706522
-8.728792798;141.085912
-39.43070474;176.6627464
65.26214245;-163.255378
32.59856239;-110.3789561
64.41130805;142.3199339
18.53430151;-69.68134813
51.29828495;50.27446665
53.44694289;-121.9077967
56.83989063;35.56009694
31.08870657;91.63010192
-89.98846534;165.6732238
17.84086248;43.36828444
0.949405944;117.5878143
7.38028823;-67.34850199
-67.65512914;132.6803654
58.25304426;93.36349637
42.03440894;-4.597212127
49.22509527;86.9851214
-13.54927173;-75.03949986
-71.21807742;88.9236844
-78.2454274;-80.12748168
51.02715473;-126.3672171
-89.07303264;-9.059888926
27.59829546;-97.96198526
26.95557015;-80.2057307
-28.87254046;-52.16962905
-75.08138289;103.9849548
79.19036852;-87.62320175
-69.31610012;53.84170311
48.46373297;104.6813131
50.94815726;117.59468
-25.04631718;24.32748448
67.04682039;-88.28531508
50.54899911;100.6324789
46.47592514;23.81603326
12.68744385;-1.994013729
-50.17327533;-71.55676082
31.97137326;42.00761694
60.77153514;-100.4092639
-79.56518262;-139.3715384
-78.52039171;6.456289444
4.978188322;102.6857585
23.15884317;15.63754477
-85.97544582;176.5010417
-86.31788982;167.6567556
-8.501242085;114.1065326
-67.18560095;113.3970379
28.29533082;10.58413348
29.08832634;59.18967521
60.11538003;-158.2864803
36.40236923;6.082813583
29.41352545;66.02856326
66.67697366;56.95893799
81.06589727;-29.78095204
-22.60778062;-61.97792896
47.72806833;-122.8774162
70.47365687;95.70306388
4.378857562;114.5875996
61.652755;56.5753275
-86.5483393;-117.0771961
58.08197284;132.0120969
20.64118162;103.3335864
-85.72690846;53.52150424
-73.93259105;138.5153327
-2.656837507;139.943564
-84.5964833;141.5857575
52.72368055;-94.05179053
61.46120298;66.30249572
15.89226082;-84.88276999
-84.68007636;66.42092676
-75.21947451;122.2817716
-82.69247642;-5.835284601
57.08887075;-62.36642488
-9.1627005;38.15132403
65.88382946;-152.9772539
-83.71114916;6.019967241
70.3649646;71.23015267
37.81612261;-1.596769122
80.7542999;-76.62270011
45.10369399;-91.60487833
64.86982707;111.6375713
71.87671746;141.4675611
15.91913513;27.50642519
62.63400013;52.22371248
6.53791311;4.836158394
74.08684874;98.19525126
15.87466454;49.03770894
-72.2731736;9.997298943
53.92100717;-59.43777072
-73.44074567;95.08269802
49.27507192;79.54267205
-66.94763367;143.6040817
-80.61308292;92.35083023
79.55715921;24.12090628
31.9769305;5.014978756
-75.51191252;55.88478115
-86.10157743;-109.3239892
-88.31616272;-93.38068374
26.94301911;23.32067437
82.74779058;-68.3128902
47.5456698;95.20440976
-89.47357874;-105.0299847
74.02580187;-46.89468952
-32.05661657;136.0826449
75.25242288;59.83498751
-14.33598424;144.5158024
-82.15209922;133.2010696
63.0877647;39.80784479
-79.94116395;69.8017846
43.48724281;-71.40803188
73.78703186;-121.87307
-84.38331951;-80.02308663
-72.37978731;164.8312709
77.80423363;-32.44194233
-88.10704732;-38.12256975
42.21666761;77.16016034
66.47497678;146.4599703
-78.58756334;109.4918886
57.45251763;136.7558173
60.93981767;151.3444588
49.99277057;132.1297271
40.68524335;-96.3922309
-26.54660228;-55.65949204
72.610745;-81.8394163
55.01639031;-116.000965
6.615590248;-75.83918349
66.91983479;-179.9299368
-69.36465023;152.5212477
62.98202997;-148.6399974
59.6123084;111.6795923
43.36938895;143.0667642
-89.45260476;-156.2836775
-67.59690258;101.8861433
58.56165325;-130.5647488
-77.14614784;27.74943899
-9.308171429;-35.45277421
-12.80798785;-45.60746753
62.56178688;117.2076259
-84.94517615;125.7081741
19.02211406;94.31472925
-75.10625457;79.42478672
9.42568639;-61.43976249
65.03632981;-173.3652911
76.84704319;-22.69948312
46.98190316;-117.9624685
-77.73228345;143.1382389
32.80222088;10.74388423
70.19755825;-96.02056374
-19.28974051;136.8397252
26.62508333;113.3081354
-88.73992127;47.58116261
63.83033636;-121.0339515
-79.91113665;75.13138972
38.09508885;38.4118907
3.293765946;-73.60821402
22.53716601;73.96155494
68.7348191;179.7983051
39.93689443;123.9676346
16.02713008;3.782802447
-86.71303541;29.17385375
-79.77632217;-99.29747711
-89.06288453;76.21887849
74.17164397;-51.42480737
38.06702239;-8.392277158
75.7211154;144.3188955
41.4786301;-116.6629302
31.55279702;46.80395997
57.02490634;23.40900148
78.88050397;-49.42376629
-80.39630156;120.3234873
-78.55911066;39.01488223
22.01301873;26.31498156
59.90534031;-151.5142227
-89.93679677;-140.5807278
7.248234691;26.53938183
-6.103048938;-57.77307731
36.73949266;29.05372153
73.31258711;-34.75018726
20.33752205;6.66248788
-4.766482977;34.13287092
39.72457535;44.34987789
-20.48193879;121.9046205
77.11504536;-66.09209793
69.92746396;-160.6889622
9.165170449;9.314864268
44.35438841;115.3570253
-4.947916181;145.2329014
-87.09340315;92.75640325
-89.87955824;64.44796871
-73.73049227;-84.45883036
-67.55579773;46.3704926
-78.05575073;-152.2249698
3.8486405;-51.99682537
55.32270563;111.162566
63.6051583;126.9637703
-77.50771743;99.25284653
-70.98971397;24.76330892
24.09644365;4.305953779
-85.07509596;152.2354847
78.52125451;-91.7121214
34.05974722;131.1861494
17.79299533;121.0970431
68.21843798;-82.80805691
-65.94985906;-62.38477454
66.00359192;14.93036056
45.64702654;17.48617313
36.77115687;23.06048042
-86.59985537;43.16389445
-74.41518441;65.8328305
27.57435062;-113.9623791
77.12372253;17.03380786
63.6187819;19.38658874
65.26625468;-100.3720256
-71.3575184;17.11665038
46.47944685;124.7641601
32.32797669;-8.091579271
-0.281543507;109.297075
-89.88626866;-46.3890422
-30.77007727;-56.49624823
11.9984768;-12.86722624
58.36344938;84.52272359
66.84194808;-64.61191347
-2.757299578;-72.59738288
25.74473781;-14.39623728
-19.30050683;132.3371418
4.627880681;97.96790283
-76.87287253;160.8857373
-89.33694908;-149.5962179
50.03805464;-98.14273298
19.82104414;-3.187581505
-75.9174325;134.2873702
-72.32870841;73.18558602
-72.84108509;45.01368761
78.59563253;-40.4393136
21.10279027;-104.1561849
30.91787347;-2.574237616
-70.75054117;77.44846564
-0.965930129;131.391154
26.98754351;97.5683771
69.67883239;149.4449159
69.59711214;-145.8386438
45.95891441;28.91781598
60.11803713;145.3044322
59.82610848;162.2520871
82.63027393;-47.52138356
36.69180347;-115.4682449
-8.411016999;-47.28749772
72.39192207;-39.99292942
79.16834631;-45.00314281
60.71106989;96.55702104
81.55894454;-12.51124498
-4.872413761;-79.6702705
2.205352846;16.11429602
23.82246547;31.44358338
-81.98226355;-153.7198525
73.66757701;115.872877
33.65609936;-103.3431648
65.8723997;-106.3614753
35.02157947;88.81371268
-74.66997615;130.2300487
-74.53982706;-117.9129187
-27.40832633;137.504947
-72.99813347;169.2397852
-87.56962649;-14.87984619
-6.676832466;12.94667658
32.98609082;57.85525175
64.35582858;-20.39268114
53.58983422;89.87240832
61.78345626;70.66360575
53.00635769;121.2803732
69.48138448;-120.9331279
49.16774448;-79.94203888
48.11456877;61.03826682
-84.1450971;-157.1663153
42.573225;95.45730594
4.32887691;29.97790362
-89.62477387;-30.90555795
34.82912799;1.742050952
-74.7618859;116.8153479
55.89726772;-5.546889256
19.23040481;22.61670877
37.21897754;-93.78835974
-84.78923142;-47.93342717
46.04732819;0.643370484
-71.27743864;37.80037877
-86.60300928;136.6023662
7.615708299;123.3359489
-42.69991898;-63.87072871
-82.1607137;137.3412795
67.27690611;-35.91210793
46.01545989;10.1885774
10.45313371;76.47736781
-84.20876505;-98.02039573
51.90873033;-8.114691401
56.82620929;-70.86626386
-85.43672586;-177.9910882
69.69499831;-131.9920184
-87.9817956;-59.74007649
-88.67649713;179.6080531
-43.61172485;172.0805312
24.42210692;93.92227228
-89.57486188;70.28137907
4.17985058;-62.8238814
-0.256389091;-64.69542687
-29.26441846;124.0578244
-7.598850307;108.3663457
37.92444816;127.462622
-82.16042101;57.78451212
-78.50732682;-114.676136
30.55733037;14.31627952
-76.89224305;-143.8107507
63.15396813;-50.16234787
12.93347926;31.65298546
75.52672067;110.6746876
38.3132201;78.73406144
65.73622131;45.64517885
61.21677985;-142.3048451
53.51292713;-0.391173251
-79.25499523;20.07397667
65.72501492;29.99213398
-83.04420737;-129.739631
-14.88864374;133.7897129
-28.80818563;26.39632528
43.72836462;134.7441288
-68.56999962;148.5424593
-75.41743584;-111.2406114
-84.17230573;-55.71181247
56.79097908;16.0434551
-1.539616718;113.6258112
-83.59643405;-103.0408071
-70.88441706;104.3045876
78.72758922;13.26548533
-81.9583189;129.0934708
-52.15364603;-74.77765926
64.60570962;40.42663619
-15.55207479;167.1676285
-2.957591194;150.9513187
55.51598801;-77.44978472
14.82237791;122.1201038
50.80600221;-126.8568483
63.16556882;-41.33190405
63.08600602;-67.0144965
69.09801998;-136.0349625
12.18625123;52.24010338
54.7706783;-130.4903628
8.237581051;-82.33369972
-67.63676015;47.51225771
76.69217877;-19.0300588
-73.18015522;-104.5978653
-63.03716464;-56.23279018
22.57198688;-73.86657731
7.330041828;93.64313079
11.5300894;124.516846
75.68630025;135.8535287
-50.75191251;166.1096396
-9.105662504;159.1146839
38.61677658;-27.97136621
61.43667102;-6.710200764
24.38278935;123.7732349
78.507324;11.37810128
11.44910989;98.1855399
69.63806384;-78.06434274
47.79168245;-64.59060362
-16.84522686;-151.4337081
-18.62924797;-173.9920994
80.98295934;60.35210669
70.41678728;23.17742515
55.04606705;14.99154003
-66.91190917;85.51275694
-43.65610722;-74.74118002
-17.08773519;49.82771774
-76.9285915;-146.8327516
-16.71992095;168.1783193
49.4972943;-123.4401857
-8.213644372;117.5079957
17.02597978;-61.75550561
62.52090999;-64.49328291
69.8110688;29.87571166
-0.824182878;-89.50389908
36.48481454;126.3876417
1.144834624;104.1427191
13.55665824;144.8557365
-73.31320981;-74.15189873
66.66479578;69.69101282
12.05597609;-61.70885324
58.57633323;23.26336124
54.69287088;167.727852
40.72812733;-74.0030253
74.46881896;19.15876428
52.35315095;-128.6942678
-12.72021076;45.08060609
-2.186461383;99.64485648
55.79336702;-6.141345442
-79.66644431;-32.28736614
2.381149907;111.4037494
50.73372318;-1.33607925
56.04655516;-61.06675104
-60.58673387;-45.41562868
52.35347905;-172.5435552
54.79941699;-159.5863461
-26.35103;-79.89986825
-45.43517945;-74.4708005
58.18467409;11.72006786
-3.376039493;153.3265507
-16.47648256;-151.7621422
44.25480334;-68.9135946
37.49192604;126.4530647
62.1130105;-7.589353634
67.32018987;-33.2876029
25.69787764;-79.28413307
73.60619977;-107.8181561
80.63494917;-66.82209159
56.99426433;-7.425726964
72.8258401;-24.91012461
-55.18944718;-66.52942069
82.19922214;-52.76385229
74.58216406;-18.80823909
75.94921073;82.9625513
39.0496577;8.388153131
-74.00031986;-119.2050915
-51.68842055;-61.22508147
30.15787342;-89.1910185
60.46594131;21.82267609
70.41700126;-54.84178359
82.82870974;-48.14843099
44.39309745;-68.35310311
-74.44049622;-127.8453932
-0.002163155;-49.37766865
-3.045277971;106.6823503
-1.399554854;122.9111913
69.92798903;168.9438097
80.79150268;57.1068906
75.13024315;-18.05535884
-81.42694951;-163.3333355
79.70525091;-18.41187212
71.11292976;52.86643776
-54.33186772;-36.45450948
-7.482053703;131.6311904
57.89997665;-6.835525176
76.25783961;-103.5687157
-9.613144413;150.6589237
62.74277686;-70.66675324
-73.50239556;-74.40666088
59.91853502;-147.6685625
52.90420737;-80.93399494
-67.29858218;-67.99785661
58.1856194;-152.4504397
-79.58332642;-67.6781171
72.46671453;77.5572825
67.89464419;-73.50401569
73.28534814;70.78314864
54.80783398;-132.89397
21.83271057;-82.70558771
56.9769442;18.3047902
-70.86558777;-2.304374317
69.68571497;59.90771554
68.5390316;15.47471454
79.7424222;-98.84020676
37.87151244;-25.6999085
-0.533234656;-90.45253456
62.20627351;-7.154623843
4.048045533;117.684703
-72.8951764;-91.23872059
-69.59394643;-72.44261891
55.39955696;9.966603237
-8.245278706;157.5177958
-35.99548801;136.90523
69.72271046;-51.04246874
4.335061435;126.7288244
1.091525149;102.9522116
28.50155843;-16.30521817
11.96929089;92.65031019
-65.5328605;100.5399412
-11.63102943;131.0831216
52.03570962;-175.0094183
-13.770695;-172.4642373
-47.02005356;167.8055762
69.66634368;-80.2382931
63.22562732;-77.92780196
53.90619221;-166.9170946
44.33017178;146.275755
12.1190201;123.6877161
-73.90864546;-20.61036339
14.66825105;-61.05543219
-8.336587275;138.8444061
-24.94622524;153.2951865
74.19213586;112.5032576
75.93760155;-117.7549525
-51.58240685;-75.30758602
19.01919498;109.1671126
39.10409211;8.656915391
-80.53910615;-60.07297038
35.07434708;33.15545584
77.71377653;-111.8889205
-71.38139229;-73.03862807
75.12509877;150.0837126
-5.350963882;151.2262327
49.06422604;-125.4208675
80.51881253;49.24818809
0.595962377;128.2920172
9.989717288;123.1559974
-74.28843245;-122.6663739
-8.921945085;125.1003008
28.8124625;-112.3638985
-71.97304098;-101.1462686
-77.42202921;168.7726634
-70.76439587;-69.00476256
-9.532190526;160.1605031
-78.8929202;-163.5337982
56.84216121;-134.8950709
-6.084632488;155.2751749
-3.128848995;129.8287883
10.44913422;-61.32485969
72.8132489;-79.48640727
78.0660396;-96.66981346
46.15726244;-62.67001727
52.84040394;-132.2076786
-15.3872376;166.9301342
-79.76993056;-159.4816872
57.14785893;-154.4848762
22.12831798;-159.4032645
37.99616685;14.50269002
-8.536647421;120.0514681
24.04272187;-77.57096815
78.09193763;21.04995775
35.23288389;24.97709227
73.72944084;140.8274559
7.368023626;81.1399853
67.98238324;-75.67753006
23.80125052;121.2012111
18.23954698;-66.14708557
8.906420449;117.8778364
55.26232487;12.40357518
61.65383982;-79.88691138
77.55593453;-96.08469487
12.79416464;120.8915577
-16.19132484;179.9020715
69.30600345;-97.69361522
73.20275179;-105.4914493
26.56143565;-78.69845549
78.35331458;-110.727941
80.98469814;64.45202306
-79.00464801;-70.0184195
-16.15419071;167.4331894
-6.365622021;134.2457495
80.82344418;59.75575133
-9.48751938;119.1314088
60.08201581;-165.8793746
33.79636178;132.7552537
63.25142335;-169.9802442
-3.443535222;126.7157554
77.02419713;-119.208634
78.29020206;-101.8566253
72.87027758;-93.51374958
-49.41742455;69.5728216
63.80852683;-85.29197218
19.49472919;-154.9904936
78.2235062;102.2861123
-5.144937196;122.9335396
-51.85876977;-59.3210306
63.67740212;-80.52627284
-7.792636769;138.7466101
83.16785506;-41.22424532
-17.82509429;177.6052384
72.58282316;128.4393454
70.85988002;-27.70811742
-52.2872099;-74.15980137
-0.002846519;0.000178635
